original_word,new_word,Province
开云镇,开云镇,湖南省
白果镇,白果镇,湖南省
东湖镇,东湖镇,湖南省
萱洲镇,萱洲镇,湖南省
城关镇,洣水镇,湖南省
踏庄乡,洣水镇,湖南省
珍珠乡,洣水镇,湖南省
三樟乡,三樟镇,湖南省
大桥镇,三樟镇,湖南省
三顺街道,余庆街道,湖南省
磨形乡,余庆街道,湖南省
余庆乡,余庆街道,湖南省
洲陂乡,马水镇,湖南省
马水乡,马水镇,湖南省
东湖圩乡,东湖圩镇,湖南省
大义乡,大义镇,湖南省
沙明乡,导子镇,湖南省
导子乡,导子镇,湖南省
水口山街道,水口山镇,湖南省
松柏镇,水口山镇,湖南省
大禾塘街道,大禾塘街道,湖南省
黄陂桥乡,大禾塘街道,湖南省
牛马司镇,牛马司镇,湖南省
范家山镇,牛马司镇,湖南省
灵官殿镇,灵官殿镇,湖南省
石株桥乡,灵官殿镇,湖南省
洞口镇,文昌街道,湖南省
花古乡,雪峰街道,湖南省
花古乡,花古街道,湖南省
黄土矿乡,黄土矿镇,湖南省
金石镇,金石镇,湖南省
白沙镇,金石镇,湖南省
飞仙桥乡,金石镇,湖南省
南山镇,长安营镇,湖南省
长安营乡,长安营镇,湖南省
大甸乡,大甸镇,湖南省
双牌乡,双牌镇,湖南省
西城街道,柳林洲街道,湖南省
柳林洲镇,柳林洲街道,湖南省
采桑湖镇,柳林洲街道,湖南省
步仙乡,步仙镇,湖南省
城关镇,章华镇,湖南省
护城乡,章华镇,湖南省
胜峰乡,章华镇,湖南省
终南乡,禹山镇,湖南省
幸福乡,禹山镇,湖南省
静河乡,静河镇,湖南省
玉华乡,玉华镇,湖南省
红花乡,罗江镇,湖南省
黄市乡,罗江镇,湖南省
天井乡,罗江镇,湖南省
黄柏镇,神鼎山镇,湖南省
沙溪镇,神鼎山镇,湖南省
长乐镇,长乐镇,湖南省
城郊乡,归义镇,湖南省
城关镇,归义镇,湖南省
白塘乡,白塘镇,湖南省
磊石乡,白塘镇,湖南省
定湖镇,坦渡镇,湖南省
坦渡乡,坦渡镇,湖南省
五里牌乡,五里牌街道,湖南省
桥东街道,五里牌街道,湖南省
大鲸港镇,大鲸港镇,湖南省
安裕乡,大鲸港镇,湖南省
三岔河镇,三岔河镇,湖南省
安昌乡,三岔河镇,湖南省
安宏乡,三岔河镇,湖南省
官垱镇,官垱镇,湖南省
安生乡,官垱镇,湖南省
陈家嘴镇,陈家嘴镇,湖南省
安德乡,陈家嘴镇,湖南省
焦圻镇,大湖口镇,湖南省
安福乡,大湖口镇,湖南省
安凝乡,大湖口镇,湖南省
龙阳镇,辰阳街道,湖南省
龙阳镇,龙阳街道,湖南省
株木山乡,沧浪街道,湖南省
株木山乡,株木山街道,湖南省
丰家铺乡,丰家铺镇,湖南省
东岳庙乡,丰家铺镇,湖南省
龙潭桥乡,龙潭桥镇,湖南省
月明潭乡,龙潭桥镇,湖南省
官垸乡,官垸镇,湖南省
永丰乡,如东镇,湖南省
如东乡,如东镇,湖南省
澧东乡,涔南镇,湖南省
涔南乡,涔南镇,湖南省
官亭乡,刻木山乡,湖南省
九里乡,刻木山乡,湖南省
楚江镇,楚江街道,湖南省
楚江镇,永兴街道,湖南省
二都乡,宝峰街道,湖南省
二都乡,二都街道,湖南省
军地坪街道,军地坪街道,湖南省
天子山镇,军地坪街道,湖南省
索溪峪土家族乡,军地坪街道,湖南省
零溪镇,零溪镇,湖南省
朝阳乡,零溪镇,湖南省
龙潭河镇,龙潭河镇,湖南省
金坪乡,龙潭河镇,湖南省
景龙桥乡,二坊坪镇,湖南省
二坊坪乡,二坊坪镇,湖南省
三合口乡,三合镇,湖南省
庄塌乡,三合镇,湖南省
国太桥乡,三合镇,湖南省
甘堰土家族乡,甘堰土家族乡,湖南省
人潮溪乡,人潮溪镇,湖南省
西莲乡,人潮溪镇,湖南省
桥自弯乡,桥自弯镇,湖南省
细砂坪乡,八大公山镇,湖南省
八大公山乡,八大公山镇,湖南省
石盖塘镇,保和瑶族乡,湖南省
保和镇,保和瑶族乡,湖南省
月峰瑶族乡,保和瑶族乡,湖南省
大塘瑶族乡,仰天湖瑶族乡,湖南省
芙蓉乡,仰天湖瑶族乡,湖南省
永春乡,仰天湖瑶族乡,湖南省
桥口镇,飞天山镇,湖南省
望仙镇,飞天山镇,湖南省
许家洞镇,许家洞镇,湖南省
马头岭乡,许家洞镇,湖南省
白水瑶族乡,白水瑶族乡,湖南省
杨梅山镇,杨梅山镇,湖南省
平和乡,杨梅山镇,湖南省
笆篱乡,笆篱镇,湖南省
白沙圩乡,笆篱镇,湖南省
里田乡,里田镇,湖南省
五岭乡,五岭镇,湖南省
天塘乡,天塘镇,湖南省
高亭镇,高亭司镇,湖南省
油麻乡,油麻镇,湖南省
三塘乡,油麻镇,湖南省
车头镇,晋屏镇,湖南省
肖家镇,晋屏镇,湖南省
盘江乡,晋屏镇,湖南省
舜峰镇,舜峰镇,湖南省
双溪乡,舜峰镇,湖南省
水东镇,水东镇,湖南省
大冲乡,水东镇,湖南省
武水镇,武水镇,湖南省
同益乡,武水镇,湖南省
土地乡,汾市镇,湖南省
汾市镇,汾市镇,湖南省
武源乡,西山瑶族乡,湖南省
西山瑶族乡,西山瑶族乡,湖南省
小垣镇,延寿瑶族乡,湖南省
延寿瑶族乡,延寿瑶族乡,湖南省
暖水镇,暖水镇,湖南省
田庄乡,暖水镇,湖南省
文明镇,文明瑶族乡,湖南省
盈洞瑶族乡,文明瑶族乡,湖南省
岭秀瑶族乡,文明瑶族乡,湖南省
井坡乡,井坡镇,湖南省
永丰乡,土桥镇,湖南省
土桥镇,土桥镇,湖南省
关王镇,金紫仙镇,湖南省
豪山乡,金紫仙镇,湖南省
羊脑乡,金紫仙镇,湖南省
新洲乡,金紫仙镇,湖南省
坨院街道,坨院街道,湖南省
城南街道,城南街道,湖南省
黄金坳镇,黄金坳镇,湖南省
中方镇,中方镇,湖南省
牌楼坳镇,中方镇,湖南省
炉亭坳乡,中方镇,湖南省
锦溪乡,铁坡镇,湖南省
活水乡,铁坡镇,湖南省
铁坡镇,铁坡镇,湖南省
石宝乡,新路河镇,湖南省
新路河镇,新路河镇,湖南省
泸阳镇,泸阳镇,湖南省
下坪乡,泸阳镇,湖南省
聂家村乡,泸阳镇,湖南省
龙场乡,花桥镇,湖南省
花桥镇,花桥镇,湖南省
袁家乡,袁家镇,湖南省
蒋家乡,袁家镇,湖南省
丁家乡,铜湾镇,湖南省
铜湾镇,铜湾镇,湖南省
沅陵镇,沅陵镇,湖南省
太常乡,沅陵镇,湖南省
深溪口乡,沅陵镇,湖南省
锦滨乡,锦滨镇,湖南省
石碧乡,锦滨镇,湖南省
思蒙乡,思蒙镇,湖南省
木溪乡,统溪河镇,湖南省
水隘乡,深子湖镇,湖南省
让家溪乡,深子湖镇,湖南省
谭家湾镇,深子湖镇,湖南省
岗东乡,三江镇,湖南省
两江乡,三江镇,湖南省
善溪乡,三江镇,湖南省
九溪江乡,北斗溪镇,湖南省
北斗溪乡,北斗溪镇,湖南省
拖冲乡,尧市镇,湖南省
尧市乡,尧市镇,湖南省
新晃镇,晃州镇,湖南省
兴隆镇,晃州镇,湖南省
方家屯乡,晃州镇,湖南省
大湾罗乡,晃州镇,湖南省
贡溪乡,贡溪镇,湖南省
禾滩乡,禾滩镇,湖南省
林冲乡,林冲镇,湖南省
凳寨乡,凉伞镇,湖南省
茶坪乡,凉伞镇,湖南省
凉伞镇,凉伞镇,湖南省
天堂乡,扶罗镇,湖南省
李树乡,扶罗镇,湖南省
杨公庙乡,土桥镇,湖南省
土桥乡,土桥镇,湖南省
岩桥乡,岩桥镇,湖南省
木叶溪乡,三道坑镇,湖南省
五郎溪乡,三道坑镇,湖南省
艾头坪乡,芷江镇,湖南省
麻缨塘乡,芷江镇,湖南省
竹坪铺乡,芷江镇,湖南省
芷江镇,芷江镇,湖南省
楠木坪乡,楠木坪镇,湖南省
上坪乡,新店坪镇,湖南省
大洪山乡,新店坪镇,湖南省
新店坪镇,新店坪镇,湖南省
罗岩乡,碧涌镇,湖南省
板山乡,碧涌镇,湖南省
大垅乡,碧涌镇,湖南省
碧涌镇,碧涌镇,湖南省
县溪镇,县溪镇,湖南省
江口乡,县溪镇,湖南省
戈冲苗族乡,县溪镇,湖南省
杉木桥乡,溪口镇,湖南省
溪口镇,溪口镇,湖南省
木脚乡,万佛山镇,湖南省
下乡乡,万佛山镇,湖南省
临口镇,万佛山镇,湖南省
马龙乡,双江镇,湖南省
传素瑶族乡,双江镇,湖南省
双江镇,双江镇,湖南省
陇城镇,陇城镇,湖南省
黄土乡,陇城镇,湖南省
坪坦乡,陇城镇,湖南省
坪阳乡,坪坦乡,湖南省
甘溪乡,坪坦乡,湖南省
岩口镇,铎山镇,湖南省
铎山镇,铎山镇,湖南省
渣渡镇,渣渡镇,湖南省
梓龙乡,渣渡镇,湖南省
锡矿山街道,锡矿山街道,湖南省
矿山乡,锡矿山街道,湖南省
冷水江街道,冷水江街道,湖南省
沙塘湾街道,沙塘湾街道,湖南省
禾青镇,禾青镇,湖南省
太平乡,太平镇,湖南省
排吼乡,太平镇,湖南省
落潮井乡,落潮井镇,湖南省
新场乡,新场镇,湖南省
茨岩乡,新场镇,湖南省
三拱桥乡,竿子坪镇,湖南省
竿子坪乡,竿子坪镇,湖南省
千工坪乡,千工坪镇,湖南省
木里乡,千工坪镇,湖南省
排碧乡,双龙镇,湖南省
董马库乡,双龙镇,湖南省
排料乡,双龙镇,湖南省
排吾乡,石栏镇,湖南省
雅桥乡,石栏镇,湖南省
涂乍乡,长潭河乡,湖南省
古阳镇,古阳镇,湖南省
罗依溪镇,古阳镇,湖南省
河蓬乡,古阳镇,湖南省
双溪乡,古阳镇,湖南省
山枣乡,岩头寨镇,湖南省
岩头寨镇,岩头寨镇,湖南省
坪坝乡,坪坝镇,湖南省
高峰乡,高峰镇,湖南省
高望界乡,高峰镇,湖南省
灵溪镇,灵溪镇,湖南省
勺哈乡,灵溪镇,湖南省
抚志乡,灵溪镇,湖南省
吊井乡,灵溪镇,湖南省
大坝乡,灵溪镇,湖南省
小溪乡,小溪镇,湖南省
芙蓉镇,芙蓉镇,湖南省
石羔镇,石羔街道,湖南省
三元乡,石羔街道,湖南省
洗洛乡,洗洛镇,湖南省
湾塘乡,洗洛镇,湖南省
兴隆街乡,兴隆街道,湖南省
新城街道,兴隆街道,湖南省
水田坝乡,水田坝镇,湖南省
猛必乡,水田坝镇,湖南省
塔泥乡,农车镇,湖南省
农车乡,农车镇,湖南省
德隆乡,德隆镇,重庆市
民主乡,民主镇,重庆市
福寿乡,福寿镇,重庆市
耀灵乡,耀灵镇,重庆市
大阳乡,大阳镇,重庆市
菱角乡,菱角镇,重庆市
蒲莲乡,蒲莲镇,重庆市
土城乡,土城镇,重庆市
油榨乡,南宝山镇,四川省
南宝乡,南宝山镇,四川省
向林乡,向林镇,四川省
兴隆乡,麻城镇,四川省
营山乡,营山镇,四川省
麻城乡,兴隆镇,四川省
金元乡,金元镇,四川省
板栗桠乡,板栗桠镇,四川省
龙山乡,龙山镇,四川省
裴石乡,裴石镇,四川省
红岭乡,红岭镇,四川省
塔河乡,塔河镇,四川省
茶河乡,茶河镇,四川省
厂溪乡,厂溪镇,四川省
李渡乡,李渡镇,四川省
丰乐乡,丰乐镇,四川省
三板乡,三板镇,四川省
中滩乡,中滩镇,四川省
龙潭乡,龙潭镇,四川省
石塘乡,石塘镇,四川省
八台乡,八台镇,四川省
石窝乡,石窝镇,四川省
长河源乡,长河源镇,四川省
护建乡,护建镇,四川省
忠义乡,忠义镇,四川省
八庙乡,卧佛镇,四川省
南薰乡,南薰镇,四川省
后山乡,后山镇,四川省
里庄乡,里庄镇,四川省
富顺乡,富顺镇,四川省
达维乡,达维镇,四川省
中壤塘乡,中壤塘镇,四川省
辖曼乡,辖曼镇,四川省
西俄洛乡,西俄洛镇,四川省
达马乡,达马镇,四川省
蒙宜乡,蒙宜镇,四川省
红果镇,红果街道,贵州省
平关镇,胜境街道,贵州省
火铺镇,胜境街道,贵州省
断江镇,盘关镇,贵州省
盘江镇,盘关镇,贵州省
柏果镇,柏果镇,贵州省
洒基镇,柏果镇,贵州省
刘官镇,刘官街道,贵州省
老厂镇,竹海镇,贵州省
珠东镇,竹海镇,贵州省
城关镇,双凤镇,贵州省
西冲镇,双凤镇,贵州省
乐民镇,石桥镇,贵州省
石桥镇,石桥镇,贵州省
板桥镇,石桥镇,贵州省
保田镇,保田镇,贵州省
忠义乡,保田镇,贵州省
大山镇,大山镇,贵州省
马依镇,大山镇,贵州省
水塘镇,丹霞镇,贵州省
四格彝族乡,乌蒙镇,贵州省
滑石镇,鸡场坪镇,贵州省
松河彝族乡,鸡场坪镇,贵州省
鸡场坪彝族乡,鸡场坪镇,贵州省
英武乡,英武镇,贵州省
马场彝族苗族乡,英武镇,贵州省
龙泉镇,龙泉街道,贵州省
何坝镇,何坝街道,贵州省
湄江街道,湄江街道,贵州省
鱼泉镇,鱼泉街道,贵州省
黄家坝镇,黄家坝街道,贵州省
茅台镇,茅台镇,贵州省
二合镇,茅台镇,贵州省
坛厂镇,坛厂街道,贵州省
鲁班镇,鲁班街道,贵州省
龙井乡,龙井镇,贵州省
学孔乡,学孔镇,贵州省
高大坪乡,高大坪镇,贵州省
火石岗乡,火石镇,贵州省
沙滩乡,美酒河镇,贵州省
金斗乡,金斗镇,贵州省
岔河乡,岔河镇,贵州省
海拉乡,海拉镇,贵州省
哈喇河乡,哈喇河镇,贵州省
斗古乡,斗古镇,贵州省
玉龙乡,玉龙镇,贵州省
黑土河乡,黑土河镇,贵州省
兔街乡,兔街镇,贵州省
平溪镇,平溪街道,贵州省
蓼皋镇,蓼皋街道,贵州省
九江乡,九江街道,贵州省
世昌乡,世昌街道,贵州省
太平营乡,太平营街道,贵州省
正大乡,正大镇,贵州省
平头乡,平头镇,贵州省
大路乡,大路镇,贵州省
冷水溪乡,冷水溪镇,贵州省
木树乡,木树镇,贵州省
黄板乡,黄板镇,贵州省
永从乡,永从镇,贵州省
茅贡乡,茅贡镇,贵州省
地坪乡,地坪镇,贵州省
马庄镇,马庄街道,陕西省
大寨镇,大寨街道,陕西省
白马铺乡,白马铺镇,甘肃省
桐川乡,桐川镇,甘肃省
合道乡,合道镇,甘肃省
樊家川乡,樊家川镇,甘肃省
虎洞乡,虎洞镇,甘肃省
毛井乡,毛井镇,甘肃省
西坡乡,西坡镇,甘肃省
米桥乡,米桥镇,甘肃省
良平乡,良平镇,甘肃省
太昌乡,太昌镇,甘肃省
春荣乡,春荣镇,甘肃省
新城乡,新城镇,甘肃省
羊永乡,羊永镇,甘肃省
王旗乡,王旗镇,甘肃省
立节乡,立节镇,甘肃省
新户乡,新户镇,新疆维吾尔自治区
铁干里克乡,铁干里克镇,新疆维吾尔自治区
乃门莫墩乡,乃门莫敦镇,新疆维吾尔自治区
曲惠乡,曲惠镇,新疆维吾尔自治区
依麻木乡,依麻木镇,新疆维吾尔自治区
阿恰勒乡,阿恰勒镇,新疆维吾尔自治区
阔什塔格乡,阔什塔格镇,新疆维吾尔自治区
齐巴尔乡,齐巴尔镇,新疆维吾尔自治区
三塘湖乡,三塘湖镇,新疆维吾尔自治区
胡地亚于孜乡,胡地亚于孜镇,新疆维吾尔自治区
阿克达拉乡,阿克达拉镇,新疆维吾尔自治区
喀拉托海乡,喀拉托海镇,新疆维吾尔自治区
北淮淀乡,北淮淀镇,天津市
俵口乡,俵口镇,天津市
廉庄子乡,廉庄镇,天津市
晓林乡,晓林镇,河北省
万城乡,万城镇,河北省
陈官屯乡,陈官屯镇,河北省
蛤泊乡,蛤泊镇,河北省
北杨村乡,北杨镇,河北省
城东乡,城东镇,河北省
辛桥乡,辛桥镇,河北省
油篓沟乡,油篓沟镇,河北省
大河乡,大河镇,河北省
唐邱乡,唐邱镇,河北省
核桃园乡,核桃园镇,河北省
南邢郭乡,南邢郭镇,河北省
嶂石岩乡,嶂石岩镇,河北省
河沙镇镇,河沙镇镇,河北省
南堡乡,南堡乡,河北省
代召乡,代召乡,河北省
南吕固乡,南吕固乡,河北省
兼庄乡,兼庄乡,河北省
高臾镇,高臾镇,河北省
光禄镇,光禄镇,河北省
辛庄营乡,辛庄营乡,河北省
花官营乡,花官营乡,河北省
林坛镇,林坛镇,河北省
南城乡,南城乡,河北省
南沿村镇,南沿村镇,河北省
小西堡乡,小西堡乡,河北省
姚寨乡,姚寨乡,河北省
台城乡,台城乡,河北省
尚璧镇,尚壁镇,河北省
苏家营乡,苏家营镇,河北省
第什营乡,第什营镇,河北省
姚村乡,姚村镇,河北省
邸村乡,邸村镇,河北省
豆庄乡,豆庄镇,河北省
上谷乡,上谷镇,河北省
磴上乡,磴上镇,河北省
雾灵山乡,雾灵山镇,河北省
李家营乡,李家营镇,河北省
御道口乡,御道口镇,河北省
黄梁梦镇,黄梁梦镇,河北省
洋河南镇,洋河南镇,河北省
深井镇,深井镇,河北省
崞村镇,崞村镇,河北省
沙岭子镇,贾家营镇,河北省
大仓盖镇,顾家营镇,河北省
贾家营镇,赵川镇,河北省
顾家营镇,沙岭子镇,河北省
赵川镇,大仓盖镇,河北省
王家湾乡,王家湾乡,河北省
塔儿村乡,塔儿村乡,河北省
江家屯乡,江家屯乡,河北省
东望山乡,李家堡乡,河北省
李家堡乡,东望山乡,河北省
瀛州镇,瀛州路街道,河北省
诗经村乡,诗经村镇,河北省
郭家村乡,诗经村镇,河北省
林家屯乡,林家屯镇,河北省
西安国城乡,西城镇,河北省
张六庄乡,张六庄镇,河北省
鲍墟乡,鲍墟镇,河北省
中韩庄乡,中韩庄镇,河北省
齐村乡,齐村镇,河北省
娄村满族乡,娄村镇,河北省
王村乡,王村镇,河北省
明义乡,明义镇,河北省
肖官营乡,肖官营镇,河北省
望亭乡,望亭镇,河北省
留村乡,留村镇,河北省
东史端乡,东史端镇,河北省
正村乡,正村镇,河北省
大子文乡,大子文镇,河北省
东黄城乡,东黄城镇,河北省
刁窝乡,刁窝镇,河北省
罗庄乡,罗庄镇,河北省
盘古乡,盘古镇,河北省
三陵乡托管,三陵乡,河北省
巧什营乡,巧什营镇,内蒙古自治区
好力保乡,好力保镇,内蒙古自治区
东兴街道,牧原镇,内蒙古自治区
林家地乡,黄羊洼镇,内蒙古自治区
三十里堡街道,三十里堡街道,辽宁省
石河街道,石河街道,辽宁省
炮台街道,炮台街道,辽宁省
复州湾街道,复州湾街道,辽宁省
大洼镇,大洼街道,辽宁省
榆树镇,榆树街道,辽宁省
王家镇,榆树街道,辽宁省
田家镇,田家街道,辽宁省
荣兴镇,荣兴街道,辽宁省
安波镇,安波街道,辽宁省
沙包镇,沙包街道,辽宁省
广鹿乡,广鹿岛镇,辽宁省
郭家店镇,郭家店镇,吉林省
十家堡镇,十家堡镇,吉林省
龙嘉镇,龙嘉街道,吉林省
建堂乡,建堂镇,黑龙江省
兴福乡,兴福镇,黑龙江省
灯塔乡,灯塔镇,黑龙江省
德胜乡,德胜镇,黑龙江省
长山乡,长山镇,黑龙江省
